Link,Posting Title,Location,Category,Posting Text
https://chicago.craigslist.org/chc/fbh/d/chicago-hostess-servers-busser/7561696302.html,Hostess-Servers - Busser - Dishwasher  Wanted !!!,chicago,fbh,QR Code Link to This Post   Urgent !!!  -Speaks both English & Spanish -At least 1 year of experience working as a server -Manage the POS system to enter orders to the kitchen -Provide good customer service and keep the work area clean. -Have a professional and positive attitude. -Send Resume by e-mail or text. 773.905.8885
https://milwaukee.craigslist.org/fbh/d/greendale-part-time-positions-available/7561670252.html,Part Time Positions Available,milwaukee,fbh,"QR Code Link to This Post   WHERE will your story begin? Come and be part of something different, something fun, something entertaining, and maybe something inspiring. Gift of Wings in Greendale and Franklin is looking for part time talented people to work in our growing recreational and food operations. We are looking for someone to work at one of our concession and retail properties. Job responsibilities will include food and retail concession work, and working large events. Preferrably would have some experience in working simple food concessions, and retail sales. Must have a valid drivers license, good communications skills, be able to learn and adapt to current technology and follow instructions. Work independently, and with a team.Many hours available year round especially spring-fall.  Please stop into Gift of Wings in Greendale or in Franklin to apply. You can also call Scott Fisher at 414-305-3145. NO TEXTS!!   *Food Preparation  *Selling of food and nonalcoholic drinks  *Collecting money and making change  *Operation of cash register  *Concession inventory  *Daily cleaning  *Be able to work indoors and outdoors  *Communication skills with the public and staff  *Must be able to work on their feet  *Follow proper concessions safety and food preparations etiquette  *Have fun working and enjoy your job"
https://detroit.craigslist.org/mcb/fbh/d/sterling-heights-full-time-opening-cook/7561650920.html,FULL TIME OPENING COOK. Immediately Hiring. Competitive Wage!,detroit,fbh,"QR Code Link to This Post   JOIN JIMMY'S CONEY GRILL.  We are hiring 1 full time opening cook & 1 weekend cook  Opening cook shifts are 7am - 2pm or 3pm.  5-6 days a week.   Weekend cooks shifts are 7am - 3pm  Must be experienced in breakfast.  Join our Team! Coney restaurant, with Family vibe."
https://milwaukee.craigslist.org/fbh/d/milwaukee-full-time-cook/7561634348.html,full time cook,milwaukee,fbh,QR Code Link to This Post   We are currently looking for a full time cook to add to our staff. The bar and kitchen have just been fully remodeled. This is a fast paced job that requires working well with others. We are currently cooking about 4-5000 wings a week along with the rest our menu. Must be available nights and weekends and able to show up on time. We pride ourselves on our food and our fast friendly service and are looking for a long term employee.
https://chicago.craigslist.org/nwc/fbh/d/des-plaines-dishwasher-cleaning/7561588997.html,Dishwasher/Cleaning,chicago,fbh,"QR Code Link to This Post   The Tiki Terrace is looking for someone that can wash dishes, both by hand and using a machine.  We need Wed, Friday and Saturday for sure and would like a couple other days as well.  We are closed every Sunday and Monday. Must be able to use a broom and mop as well as well as wipe down surfaces and clean inside a refrigerator etc. The kitchen here is a fun and safe environment and the people that work here are great! Please call or text if interested!  We are looking to hire someone asap and would welcome a start time as soon as you can."
https://milwaukee.craigslist.org/fbh/d/milwaukee-full-or-part-time-servers-and/7561582531.html,Full or Part Time Servers and Bartender,milwaukee,fbh,QR Code Link to This Post   Le Reve is looking for a full or part time server and bartender to join our team. Closed two days a week and most major holidays. Availability Fridays and Saturdays are a must.
https://chicago.craigslist.org/wcl/fbh/d/line-cooks-needed-full-or-part-time-ch/7561569841.html,LINE COOKS NEEDED - FULL OR PART TIME - CH,chicago,fbh,QR Code Link to This Post   Country House in Clarendon Hills needs a full time or part time experienced line cook. Hours include nights and weekends. Benefits available for full time employment. Call Lynn or Eleazar at 630-986-5444 to apply.
https://cincinnati.craigslist.org/fbh/d/cincinnati-kitchen-assistant-prep-line/7561559754.html,Kitchen Assistant/Prep/Line Cook,cincinnati,fbh,"QR Code Link to This Post   Beautiful and delicious – that’s what the BonBonerie stands for. We’ve been creating fine pastries in Cincinnati since 1983, and we care about making food that delights and inspires. From our famous three-tiered afternoon teas to our signature Opera Cream Torte, everything on our menu is of the finest quality and created with care. We’re looking for new team members that share our passion for quality, integrity, and pastry.  * About the position:  We are currently seeking a few team members for our Kitchen.. This position is part of the Café Team, which serves elegant breakfasts, lunches, and teas for both dining-in and to-go. Responsibilities include but are not limited to preparing mis en place, cooking, and prepping for breakfast, lunch, and tea services, working the line. This position offers 35-40 hours per week and potential applicants should have availability 8a-6p Sunday-Saturday. Actual schedule will vary within the available hours. Hours may vary depending on seasonality and demand. * * What we are looking for:  At least 2 years experience in a back of house kitchen environment Familiarity with commercial kitchen equipment Ability to work in a fast-paced environment Adherence to health & safety standards Efficiency and precision Positive attitude Initiative * * Perks of the position:  Access to delicious pastry during scheduled shift 50% discount on products Possibility of additional hours and moving up within the company * * How to apply:  Respond to this job posting Email your resume to jobsatbonbonerie.com with KITCHEN in the email subject line Apply in person at our location at 2030 Madison Road, Cincinnati, OH 45208 NO PHONE CALLS PLEASE *  COVID-19 precautions Personal protective equipment provided or required Sanitizing, disinfecting, or cleaning procedures in place"
https://chicago.craigslist.org/chc/fbh/d/oak-brook-antico-posto-1122-is-looking/7561545456.html,Antico Posto (1122) is looking for a Full/Part Time Host - $17+/hour,chicago,fbh,"QR Code Link to This Post   Antico Posto is an intimate Italian Cafe and Wine Bar carefully tucked inside Oakbrook Center Mall. House specialties include handmade pastas, gnocchi, ravioli, hot and cold antipasti, brick oven hand-stretched pizzas and house-churned gelato. Antico Posto’s wine list includes Italian, Californian and Washington varietals, and features more than 50 wines available by the glass and bottle.  ​EOE. We participate in E-Verify / Participamos en E-Verify   Caring. Creative. Careers. ​ Join the Lettuce Entertain You team! Our 100+ restaurants are nationally recognized for great food and service and as great places to work. We hire and care deeply for people with creativity, passion and the drive to be the best. And we reward our teams with top notch benefits, career-long training and development and opportunities for growth. If you want a career at a progressive company with a long-standing commitment to people, join our caring and creative team. ​ EOE. We participate in E-Verify / Participamos en E-Verify  Work today, get paid tomorrow: receive up to 50% of your previous day's pay! BCBS health insurance & other options including dental Employee Assistance Program (EAP) Restaurant discounts Opportunities for career growth  Hosts are responsible for the initial, warm greeting and seating of guests, answering telephones, taking reservations and messages, maintaining accurate guest counts and wait times and saying goodbye to all guests. Assist with Coat Check duties as directed.  Essential Functions  Warmly greet and seat guests in the restaurant  Answer telephones, and take orders, messages and reservations Available to work a variety of hours, days and shifts, including weekends Safely and effectively move chairs, tables, highchairs and booster seats Safely and effectively use and operate all necessary tools and equipment  Ability to communicate in English in order to perform and follow job requirements in written and spoken direction Multitask calmly and effectively  Work in a confined, crowded space of variable noise and temperature levels Able to move and lift up to 10 pounds, frequently move and/or lift up to 25 pounds, and occasionally move and/or lift up to 50 pounds Ability to stand and walk for an entire shift and move safely through all areas of the restaurant, which may include stairs, uneven or slick surfaces Key Responsibilities and Duties  Ensure the overall guest experience exceeds expectations and anticipate guests’ needs Greet guests with a warm, sincere smile Use tact and good judgement when dealing with guest challenges and respond to guest needs with patience and courtesy  Assist with clearing, cleaning and resetting tables and maintain restrooms Sell and accurately account for gift cards Answer telephones, and take orders, messages and reservations Use proper phone and voicemail etiquette and guidelines Understand and respond knowledgeably to questions about the restaurant and menu Follow all steps of service Understand and follow the food allergy procedure and special orders/restrictions Proficiency in the use and operation of all necessary tools and equipment, including the reservation, telephone, paging and voicemail systems Comply with all safety and sanitation guidelines and procedures Successfully complete alcohol awareness training Follow all rules, policies, procedures and conditions of employment, including those outlined in the Employee Handbook Get along well with others and be a team player Other duties will be assigned as needed   Click Here to Apply"
https://chicago.craigslist.org/chc/fbh/d/evanston-dishwasher-food-prep-needed-at/7561526038.html,DISHWASHER/ FOOD PREP NEEDED AT ESTABLISHED EVANSTON BAKERY,chicago,fbh,"QR Code Link to This Post   We are looking for a reliable, energetic, friendly face to join our Production team!  Currently looking for part-time (15- 25 Hours/week)  3-  5 morning thru afternoon shifts- Tuesdays thru Saturdays, flexible  Responsibilities include (but are not limited to):  - Washing and drying sheet pans and baking utensils from the morning baking period  - Assisting Closing Retail staff in cleaning and maintaining shop and prep area  - Maintaining stock of cleaning supplies  Requirements:  - Prior Food service establishment experience a huge plus  - ServSafe Certificate required or Within 30 Days of Hire  Great job for students! Located near Northwestern Evanston campus.  INTERESTED?? *Please reply with your Resume attached and tell us a little about yourself and your experience, along with the best way to contact you*  We are a European-inspired bakery in Evanston, IL. Located on Central Street across from the Central Street Metra station, Beth's has been serving the community fresh-baked goods for 6+ years. We are a woman-owned business and an Equal Opportunity employer."
https://madison.craigslist.org/fbh/d/madison-delivery-driver-pizza-pit-part/7561514652.html,Delivery Driver Pizza Pit (Part-time),madison,fbh,"QR Code Link to This Post   Delivery cars are provided! No need to pay for gas and have wear and tear on your own vehicle.  Full and Part-time positions available.  Earn hourly wage (above minimum wage) and good tips. Responsibilities include: pizza and food delivery, answering phones, cleaning, and dishes.  Great opportunity to make over $25/hr with tips consistently.  Must be able to work nights and/or weekends.  Delivery cars are provided. Must be 21 years or older.  Apply Online @ www.PizzaPitJobs.com or respond to this with name, phone number, email, and desired day(s) to work.  Go home with cash every night!"
https://chicago.craigslist.org/nch/fbh/d/chicago-sushi-restaurant/7561455343.html,SUSHI RESTAURANT!!!!!!!!!,chicago,fbh,QR Code Link to This Post   NOW HIRING SERVERS!  FULL OR PART TIME AVAILABLE!  MUST HAVE SUSHI RESTAURANT EXPERIENCE!  PLEASE FORWARD YOUR CONTACT INFO PLUS RESUME OR WORK HISTORY IF INTERESTED!  $7.40 PER HOUR PLUS TIPS!
https://chicago.craigslist.org/nch/fbh/d/chicago-now-hiring-servers/7561430612.html,Now hiring servers,chicago,fbh,QR Code Link to This Post   Now hiring servers for a family owned restaurant in Chicagos edgebrook neighborhood. Email Maria@dakota94.com
https://stlouis.craigslist.org/fbh/d/saint-louis-line-cooks-and-kitchen/7561398215.html,Line Cooks and Kitchen Stewards Needed,stlouis,fbh,"QR Code Link to This Post   Be a part of something amazing! Join our team of culinarians for competitive pay, great benefits, and a great environment! Open interviews Monday through Friday 10am to 4pm at Alamo Drafthouse Cinema 3765 Foundry Way Suite 275 or email hiring@drafthousestl.com to schedule your interview today."
https://chicago.craigslist.org/chc/fbh/d/chicago-kitchen-assistant-needed-for/7561390004.html,**KITCHEN ASSISTANT NEEDED FOR COLOMBIAN RESTAURANT!!***,chicago,fbh,QR Code Link to This Post   -kitchen helper for a well known latin restaurant -english/spanish preffered but not required -must be able to work in a fast pace environment and be able to work late hours -kitchen experience preferred but not required -willing and able to learn quickly and adjust to volume in a restaurant  hours fri: 6pm-1am saturday: 12pm-1am sunday: 12pm- 9pm  -buscando assitente de cocina para restaurante latino en lincoln square -prefferido hablar ingles y espanol pero no es mandatorio -debe de mover rapido y poder trabajar horas largas y tardes -debe de tener experencia en la cocina pero no mandatorio -debe de querer aprender rapido y poder trabajar bien en horas de mucho boleo en el resaturante   horas  viernes 6pm-1am sabado: 12pm-1am domingo: 12pm- 9pm
https://chicago.craigslist.org/chc/fbh/d/chicago-host-hostess-position/7561388034.html,HOST/HOSTESS POSITION,chicago,fbh,QR Code Link to This Post   LOOKING FOR A RELIABLE HOST OR HOSTESS FOR A POPULAR LATIN RESTAURANT/TAVERN -must be able to speak both English and Spanish -must be able to work in a fast pace environment and be able to work late hours -must have experience in a high volume restaurant/bar -must be social and friendly to incoming customers and fellow co workers  hours fri: 6pm-1am saturday: 3pm-2am sunday: 2pm- 10pm  -buscando host o hostess para restaurante latino en lincoln square -prefferido hablar ingles y espanol  -debe de mover rapido y poder trabajar horas largas y tardes -debe de tener experencia en la indistria de restaurantes y barres -debe de ser una persona que se presenta bien y trata bien a clientes que entran y salen del negocio  horas Viernes: 6pm-1am Sabado: 5pm-2am Domingo: 2pm- 10pm
https://chicago.craigslist.org/wcl/fbh/d/aurora-bartender-server/7561370331.html,Bartender/server,chicago,fbh,QR Code Link to This Post   Award winning banquet and caterer looking to add part time bartenders and servers.  Basset certificate for bar and must get food handlers permit for either position  $15-$20 per hour plus tips
https://chicago.craigslist.org/wcl/fbh/d/melrose-park-new-opening-full-time-line/7561365588.html,NEW OPENING FULL TIME LINE COOK $16/HR,chicago,fbh,"QR Code Link to This Post   RESTAURANT INFORMATION:  Crab N' Go Cajun seafood restaurant specializing in seafood boils. Offering sandwiches, combo plates, and the classic seafood boil.  ADDRESS:  1384 Winston Plaza Melrose Park, IL 60160  POSITION:  LINE COOK  REQUIREMENTS:  Ability to stand and walk for an entire shift and move safely through all areas of the restaurant, which may include stairs, steps, uneven, or slick surfaces Able to move and lift up to 10 pounds, frequently move and/or lift up to 25 pounds, and occasionally move and/or lift up to 50 pounds Ability to effectively communicate in order to perform and follow job requirements and essential functions in written and spoken direction Available to work a variety of hours, days, and shifts, including weekends Safely and effectively use and operate all necessary tools and equipment Multitask in a calm and professional manner under pressure  RESPONSIBLE FOR:  Being proficient and knowledgeable with the ingredients of the food menu Arriving promptly to work on time as scheduled and in uniform for your shift Working the duration of your scheduled shift from start to finish Welcoming and attending to any guest/s joining us in the restaurant with a positive attitude and provide excellent service Having a full understanding of the menu including ingredients to be able to provide guidance of the menu to guests and alert them of potential allergens Understand and follow all food allergy procedures and special orders/restrictions Handle any issues and questions from guests in a professional and positive manner Cook all items according to recipe guide Cleaning of Equipment daily, keeping it look as closely to when we first purchased it Organizing and stocking the coolers, freezers, and dry storage accordingly Organizing and stocking the disposables area in the back of house Maintaining and cleaning kitchen, restrooms, beverage station, and waste station areas Having a positive teamwork driven attitude and work in a professional manner with your team and supervisors Safely and responsibly using all provided tools and supplies Comply with all safety and sanitation guidelines and procedures Following all rules, policies, procedures, and conditions of employment, including those outlined in the Employee Handbook Prepare ingredients then cook and plate dishes as indicated by recipes Minimize waste to ensure cost control. Prepare all dishes in a timely manner by maintaining a properly stocked and clean workspace and meeting all prep time demands. Maintain a clean workspace, including equipment, tables and shelves. Maintain a positive and professional attitude with both co workers and customers Perform additional tasks as delegated by the line supervisor or manager  MINIMUM QUALIFICATIONS:  Understanding of cooking methods, procedures and knife skills. Ability to execute with accuracy, speed and attention to detail. Ability to read and follow cooking directions. Ability to maintain calm in a stressful environment. Must be highly organized and self-motivated. Must have proven cooking experience, including experience as a cook, chef or prep cook. Please respond with a resume and cover letter expressing why you might like to join our team!"
https://chicago.craigslist.org/nch/fbh/d/evanston-line-cook-experienced/7561361451.html,"Line Cook, Experienced",chicago,fbh,"QR Code Link to This Post   LeTour  is located in Evanston, just at the border of Chicago, is a busy and modern restaurant looking for people to join kitchen team. Persons with a passion for local food in fast paced environment. Ability to work multiple station, be a self starter and help cooks around you. Looking for 2 years experience, a good attitude and someone with a positive attitude.  Line cook, with a passion for local food and quick fast service James Beard Chef Debbie Gold is needing to ad to her team. Looking for the people that are passionate, committed to local products, waste utilization, butchery and or charcuterie. Skill in pastry a plus. If you live in the Rogers Park area you are ideally located to work in Evanston. Please send resume, cover letter and references. Thank you! Responsibilities: o	Prepare high quality food in accordance with set recipes and standards o	Maintain a clean and organized work environment  o	Comply with all food safety and hygiene standards o	Support dishwashing responsibilities as needed o	Work alongside kitchen team to support a high level of hospitality through communication, efficiency, quality and cleanliness DISHWASHER POSITION AVAILABLE"
https://madison.craigslist.org/fbh/d/mc-farland-day-or-evening-bartenders/7561345194.html,Day or Evening Bartenders - Spartan Bowl,madison,fbh,QR Code Link to This Post   Spartan Bowl is looking for a couple fun - customer service minded individuals to help serve our guests.  If you want a fun part or full time job working with a great team to serve the best customers please send contact information.
https://madison.craigslist.org/fbh/d/mc-farland-cooks-wanted-spartan-bowl/7561344989.html,Cooks Wanted - Spartan Bowl,madison,fbh,QR Code Link to This Post   Spartan Bowl is looking for Part or Full time cooks.  If you want to join a fun team who takes care of some excellent customers please apply.  Experience is nice but not necessary.
https://chicago.craigslist.org/chc/fbh/d/chicago-dolci-amori-is-hiring-servers/7561342328.html,Dolci Amori is hiring Servers | Barista | Bartender | Dishwasher,chicago,fbh,"QR Code Link to This Post   Dolci Amori is looking for staff for its new location on 494 N. Milwuakee Ave near Halsted/Grand  BARISTAS | SERVERS | BARTENDERS | DISHWASHERS  Baristas: responsible for preparing coffee, tea, espresso and other beverages for guests.  Essential Duties and Responsibilities: Prepare and serve coffee, espresso and other beverages to guests Available to work a variety of hours, days and shifts, including weekends Safely and effectively use and operate all necessary tools and equipment, including coffee makers, grinders and cappuccino and espresso machines   BARTENDERS  Essential Duties and Responsibilities: • Prepare alcohol or non-alcohol beverages for bar patrons • Interact with customers, take orders, and serve snacks and drinks • Assess customers’ needs and preferences and make recommendations • Mix ingredients to prepare cocktails • Present bar menu  We are also looking for a Dishwasher: Please visit us at 494 N Milwuakee Ave. during the day to apply.  Para aplicar por favor bengan en persona at 494 N Milwuakee Ave.  ABOUT  Dolci Amori is a gourmet, high-end Italian pastry shop in Chicagoland, born out of a love for traditional and authentic gourmet Italian and European pastries.   Dolci Amori prides itself on outstanding customer service and total quality in every aspect of operations and the customer experience. We are seeking passionate and joyful individuals to join our high-performing team."
https://milwaukee.craigslist.org/fbh/d/cedarburg-bartender-wanted/7561324332.html,Bartender Wanted,milwaukee,fbh,"QR Code Link to This Post   Union House Cedarburg is looking for bartenders to join fun and creative team. We are located on W62 N559 Washington Ave. Our ideal candidate is attentive, motivated, and engaged. Paid training will be provided. Responsibilities •	Prepare alcohol or non-alcohol beverages •	Interact with customers, take orders and serve snacks and drinks •	Assess guests needs and preferences and make recommendations •	Mix ingredients to prepare cocktails •	Plan and present bar menu •	Check customer's identification and confirm it meets legal drinking age •	Restock and replenish bar inventory and supplies •	Stay guest focused and nurture an excellent guest experience •	Comply with all food and beverage regulations •	  Qualifications •	Proven working experience as a bartender •	Excellent knowledge of in mixing, garnishing and serving drinks •	Knowledge of a second language will be considered a plus •	Positive attitude and excellent communication skills •	Ability to keep the bar organized, stocked, and clean •	Relevant training certificate  Pay •	Base hourly plus tips  Reply to this post or email us at jobs@unionhousecedarburg.com. We are looking forward to receiving your application. Thank you."
https://chicago.craigslist.org/wcl/fbh/d/chicago-new-pizzeria-looking-to-add-to/7561323818.html,New Pizzeria looking to add to its kitchen staff,chicago,fbh,QR Code Link to This Post   New popular pizzeria on the southwest side of Chicago looking to add to its BOH staff. This position has opportunities for growth. This company is growing and looking to build a great team.   Experience a plus but not necessary. Willing to train the right candidates.  Qualifications for the job Professional  Motivated  Proper hygiene  Timely  Dependable  If you feel qualified for this position please reach out! We look forward to hearing from you.
https://chicago.craigslist.org/chc/fbh/d/chicago-norwegian-cruise-line-upcoming/7561320488.html,Norwegian Cruise Line- Upcoming Hiring Events!!!,chicago,fbh,"QR Code Link to This Post   INTERESTED TO EXPLORE A CAREER AT SEA? This could be your lucky day! We invite you to read more about exciting shipboard opportunities on board M/S Pride of America, sailing year-round in Hawaii!  ABOUT PRIDE OF AMERICA Inaugurated in 2005, Pride of America is the first US-flagged cruise ship in nearly fifty years.  Pride of America was designed to pay homage to the spirit of the United States, with patriotic artwork on the hull and American-themed public spaces.  She is currently the only American registered major cruise ship serving the Hawaiian market from Honolulu, sailing to Kahului (Maui), Lahaina (Maui), and Nawiliwili (Kauai).  Because she is flagged in the United States, Pride of America is required to carry a US crew. There are 935 crew employed on Pride of America.  KEEP SCROLLING FOR MORE EXCITING INFORMATION!  NOW HIRING FOR SHIPBOARD POSITIONS Norwegian Cruise Line is currently looking for energetic, hospitality-minded professionals with both recent and relevant experience in one of the following categories:  Assistant Cook Assistant Waiter Bar Waiter Restaurant Steward - Busser/Server Photographer (1 year of experience required) Sous Chef Stateroom Steward - Hotel Room Housekeeping Utility - Janitorial in Galley & Hotel **Please Note: Some positions may not have active deployment opportunities.  IMPORTANT REQUIREMENTS FOR ALL APPLICANTS:  You must have a GED or High School Diploma You must be legally authorized to work in the U.S. and qualify for a U.S. Coast Guard Merchant Mariner Credential (MMC) as well as a Transportation Workers Identification - - Credential (TWIC). In order to qualify for an MMC you must: Be at least 18 years of age Be a US Citizen or Permanent Resident Alien Pass Physical Exam/Drug Screen Have a Reasonably Clear Background COMPENSATION & BENEFITS HIGHLIGHTS,  Increased entry level salaries with overtime pay! Potential gross minimum salary earnings ranging from $3,000.00 to $3,730.00 monthly, leading to a minimum of $18,000.00 to $22,380.00 gross base salary per assignment (based on a 6-month assignment and 56-hour work week) Gratuity Pay (if eligible) Big Personal Saving Opportunities! (room, food & transportation provided) Hiring Bonus of $1,000 after completion of 1st Shipboard Contract! Paid training Friends & Family discounts available LEARN MORE ABOUT PRIDE OF AMERICA: https://www.ncl.com/cruise-ship/pride-of-america  JOIN OUR VIRTUAL JOB FAIR!  We're always looking for new crew! Check out the below link to our Job Fair Calendar to RSVP to an upcoming event! https://jobfaircalendar.splashthat.com/  LOGGING ON TO THE VIRTUAL EVENT: · Please check the time difference if you don’t live in the EST zone. · Plan to use earphone/ headset along with a webcam or smart device. · Please sign-in 10 minutes prior to the beginning of the presentation and type your full name. · If using a tablet or smartphone, you will need to download the ""ZOOM Cloud Meetings"" Application  TIME ZONE INFO: If you’re in a different time zone, make sure to know what the time difference will be.  WHAT WILL I LEARN? Our Recruiters will tell you all about life and work on board a cruise ship and then they'll begin conducting 1:1 virtual interviews. It is a requirement to watch the entire presentation to be considered for an interview. Allow for 1-2 hours as on screen interviews will immediately follow the 45 minute presentation.  If this sounds like a cool opportunity to you, please RSVP using the link above and we’ll look forward to meeting you!  Pride of America Recruiting TeamREPLY EMAILshipboardemployment@ncl.com"
https://louisville.craigslist.org/fbh/d/louisville-immediate-openings-cooks/7561314600.html,"IMMEDIATE OPENINGS- Cooks, Cashiers & Managers",louisville,fbh,QR Code Link to This Post   We are hiring for all positions at our Hurstbourne Pkwy & Shelbyville Rd. location. We are looking for immediate help and can offer flexible hours.  We have full time needs as well as part time shifts available.  Feel free to call or email us and discuss all of the available shifts we can offer. Leave a number if you would like us to call you.  We pay very competitive base rates plus tips.  Our business hours are 11am to 8pm Sun-Thurs (Open until 9:30pm Friday and Saturday). This means you don't need to be at work too early in the morning and your off no later then 30 minutes after we close.  We are perfect for people who want a second job or going to school and need a specific schedule.  We also have full time positions available.  We are growing at a good rate and we have many opportunities for growth within our company.  We are also available for walk in interviews (no appointment necessary) 7 days a week. 9am-11am or 2pm-5pm.  We are also looking for a Restaurant Manager with some management experience. Bonus and benefits included.  Call or text Joe @ 916-805-9621 for immediate response.
https://detroit.craigslist.org/okl/fbh/d/farmington-line-cook-perfect-game/7561310258.html,Line Cook - Perfect Game Entertainment Center,detroit,fbh,"QR Code Link to This Post   Job description Come work with us! Perfect Game is now hiring an experienced Full-Time Line Cook for a high volume line position at Metro Detroit's best entertainment venue. Perfect Game is a mission driven and values oriented Family Entertainment Center offering bowling, arcade, and laser tag. We live to deliver an unforgettable experience to every guest, every visit, which makes us a top destination for private parties and corporate events. Our menu is a step above standard bowling alley food, which keeps our guests coming back again and again. High volume cooking experience is necessary, along with nights and weekends availability.  Mission: To deliver an unforgettable experience to every guest, every visit.  Values: One Team, Excellence, Humble & Hungry, Integrity  Perfect Game is a team environment where everyone helps. If you're a positive person that wants to work in a fun environment and provide great service then please reach out via Indeed or in person. Health benefits available for full-time staff.'  Job Type: Full-time  Salary: $20.00 per hour  Benefits: Dental insurance Employee discount Flexible schedule Health insurance Paid sick time Paid time off Vision insurance Physical setting:  Casual dining restaurant  Schedule: 10 hour shift 8 hour shift Evening shift Holidays Monday to Friday Night shift Weekend availability  Education: High school or equivalent (Preferred)  Experience: Cooking: 3 years (Preferred) Restaurant Experience: 3 years (Preferred) Work Location: One location"
https://madison.craigslist.org/fbh/d/madison-day-or-evening-bartenders/7561306695.html,Day or Evening Bartenders - Schwoegler's,madison,fbh,QR Code Link to This Post   Schwoegler's is looking for a couple fun customer service minded individuals to join our team.  If your looking to have a FUN full or part-time job please come join our team!  We are a busy fun bowling centers with great customers.  Tips are very good every day of the week regardless of day or evening shifts.
https://milwaukee.craigslist.org/fbh/d/west-bend-bowling-desk-supervisor-king/7561306203.html,Bowling Desk Supervisor - King Pin Bowl,milwaukee,fbh,"QR Code Link to This Post   King Pin is looking for the right full time or a couple part time employees to help run the bowling operation of the center.  If you love working with customers and multi-tasking, you will be perfect for the job!  Please send contact information."
https://chicago.craigslist.org/chc/fbh/d/chicago-foh-manager/7561293462.html,FOH Manager,chicago,fbh,"QR Code Link to This Post   We are inviting energetic, inspired and service-minded individuals to join our Leadership Team.  Our Managers are leaders and as a Logan 11 Leader you: ·Are interested in learning and practicing progressive leadership skills ·Understand that “everything speaks” in cultivating an inviting environment ·Have a high-level of interpersonal skills ·Possess a unique vision and you are able to communicate this effectively   As Logan 11 Manager you are expected to learn and model our standards and expectations. These standards and expectations are in place to maintain a healthy and safe work environment as well a positive culture that delivers a consistent high-level of hospitality to our guests.  Every Guest Every Time.    Bar/restaurant experience required.  Management training will be on-going."
https://milwaukee.craigslist.org/fbh/d/milwaukee-pot-washer-busser-1st-shift/7561286671.html,Pot Washer/Busser - 1st Shift,milwaukee,fbh,QR Code Link to This Post   School on East Side looking for kitchen help.  Job includes:  Washing Dishes  Setting up Dining Room Cleaning Dining Room Putting Food away  Minor Food Prep  1st Shift. 30 hours a week. Potential for increased hours Applicant must be able to lift 50lbs.  Please send a resume or previous qualifications
https://stlouis.craigslist.org/fbh/d/saint-louis-hostess-host/7561285393.html,HOSTESS/HOST,stlouis,fbh,"QR Code Link to This Post   Local, upscale, and fine-dining steakhouse seeks a professional, energetic, and friendly individual to help greet and seat guests.  $15+/hour depending on experience Part-time evening hours (4:30-9:00pm 3 or 4 nights per week - Fridays, Saturdays, Sundays and some holidays will be needed). Reliable transportation required. Must be personable and able to stand for extended periods of time.  APPLY IN PERSON ONLY: Monday-Saturday 11am-4:00pm. Call for an appointment 314.993.0735, ask for Jeffrey or Stephanie  Kreis' Steakhouse 535 South Lindbergh  (1/2 mile north of highway 64/40)   Frontenac, MO 63131 314.993.0735"
https://stlouis.craigslist.org/fbh/d/saint-louis-kitchen-porter-15-hr/7561285073.html,Kitchen Porter $15/HR,stlouis,fbh,"QR Code Link to This Post   Kreis' Steakhouse is looking for RELIABLE individuals to join our team as kitchen porters/dishwashers.  We will train. $15/hour to start. Can start immediately. Full and Part-Time hours available. Evening hours only: 2:30pm/3:30pm to close.  RELIABLE TRANSPORTATION IS REQUIRED.  Apply in person Mon-Sat. 11am-4:00pm, call for an appointment 314-993-0735  Kreis' Steakhouse 535 South Lindbergh  Frontenac, MO 63131  (1/2 mile north of Highway 64/40)  314-993-0735"
https://chicago.craigslist.org/chc/fbh/d/chicago-cashier-and-prep-cook-at/7561276481.html,Cashier and Prep Cook at popular Christmas Booth,chicago,fbh,"QR Code Link to This Post   Available immediately - A popular booth in the Chicago Christkindl Market in Daley Plaza is looking to hire a few hands-on prep cooks and cashier/baristas great at customer service, customer engagement and food/beverage preparation. This position includes tips. Need to reliable, trustworthy and capable of multi-tasking in a fast-paced environment. Stocking, food and beverage preparation, lifting, cleaning etc is required. Have to be available to work until Dec 27th with day off for Christmas December 25th. Market is outdoors with heated booths so must be prepared to work outdoors."
